0,10000001,0,5,500
0,10000002,0,6,500
0,10000003,0,7,500
0,10000004,0,8,500
0,10000005,0,9,500
0,10000006,0,10,500
0,10000007,0,11,500
0,10000008,0,12,500
0,10000009,0,13,500
0,10000010,0,14,500
0,10000011,0,15,500
0,10000012,0,16,500
0,10000013,0,17,500
0,10000014,0,18,500
0,10000015,0,19,500
0,10000016,0,20,500
0,10000017,0,21,500
0,10000018,0,22,500
0,10000019,0,23,500
0,10000020,0,24,500
0,10000021,0,25,500
0,10000022,0,26,500
0,10000023,0,27,500
0,10000024,0,28,500
0,10000025,0,29,500
0,10000026,0,30,500
0,10000027,0,31,500
0,10000028,0,32,500
0,10000029,0,33,500
0,10000030,0,34,500
0,10000031,0,35,500
0,10000032,0,36,500
0,10000033,0,37,500
0,10000034,0,38,500
0,10000035,0,39,500
0,10000036,0,40,500
0,10000037,0,41,500
0,10000038,0,42,500
0,10000039,0,43,500
0,10000040,0,44,500
0,10000041,0,45,500
0,10000042,0,46,500
0,10000043,0,47,500
0,10000044,0,48,500
0,10000045,0,49,500
0,10000046,0,50,500
0,10000047,0,51,500
0,10000048,0,52,500
0,10000049,0,53,500
0,10000050,0,54,500
0,10000051,0,55,500
0,10000052,0,56,500
0,10000053,0,57,500
0,10000054,0,58,500
0,10000055,0,59,500
0,10000056,0,60,500
0,10000057,0,61,500
0,10000058,0,62,500
0,10000059,0,63,500
0,10000060,0,64,500
0,10000061,0,65,500
0,10000062,0,66,500
0,10000063,0,67,500
0,10000064,0,68,500
0,10000065,0,69,500
0,10000066,0,70,500
0,10000067,0,71,500
0,10000068,0,72,500
0,10000069,0,73,500
0,10000070,0,74,500
0,10000071,0,75,500
0,10000072,0,76,500
0,10000073,0,77,500
0,10000074,0,78,500
0,10000075,0,79,500
0,10000076,0,80,500
0,10000077,0,81,500
0,10000078,0,82,500
0,10000079,0,83,500
0,10000080,0,84,500
0,10000081,0,85,500
0,10000082,0,86,500
0,10000083,0,87,500
0,10000084,0,88,500
0,10000085,0,89,500
0,10000086,0,90,500
0,10000087,0,91,500
0,10000088,0,92,500
0,10000089,0,93,500
0,10000090,0,94,500
0,10000091,0,95,500
0,10000092,0,96,500
0,10000093,0,97,500
0,10000094,0,98,500
0,10000095,0,99,500
0,10000096,0,100,500
0,10000097,0,101,500
0,10000098,0,102,500
0,10000099,0,103,500
0,10000100,0,104,500
0,10000101,0,105,500
0,10000102,0,106,500
0,10000103,0,107,500
0,10000104,0,108,500
0,10000105,0,109,500
0,10000106,0,110,500
0,10000107,0,111,500
0,10000108,0,112,500
0,10000109,0,113,500
0,10000110,0,114,500
0,10000111,0,115,500
0,10000112,0,116,500
0,10000113,0,117,500
0,10000114,0,118,500
0,10000115,0,119,500
0,10000116,0,120,500
0,10000117,0,121,500
0,10000118,0,122,500
0,10000119,0,123,500
0,10000120,0,124,500
0,10000121,0,125,500
0,10000122,0,126,500
0,10000123,0,127,500
0,10000124,0,128,500
0,10000125,0,129,500
